Open,High,Low,Close,Volume,Price_Change,Price_Change_Percent,SMA_5,SMA_10,RSI,Target,Symbol
1275.0,1281.0,1266.550048828125,1268.300048828125,9486781,-6.699951171875,-0.5254863664215687,1273.4199951171875,1292.810009765625,42.32495732668067,0,RELIANCE.NS
1261.050048828125,1263.9000244140625,1242.800048828125,1245.300048828125,17462791,-15.75,-1.2489591523061467,1265.510009765625,1285.010009765625,37.96484865734924,1,RELIANCE.NS
1240.6500244140625,1259.949951171875,1240.6500244140625,1253.25,12670179,12.5999755859375,1.0155946752097353,1260.52001953125,1279.4400146484375,45.24517903420614,0,RELIANCE.NS
1239.0,1244.9000244140625,1229.0,1230.449951171875,14244653,-8.550048828125,-0.6900765801553672,1254.0300048828126,1270.2800048828126,33.39609165340602,0,RELIANCE.NS
1224.0,1239.5,1201.5,1205.300048828125,20312896,-18.699951171875,-1.5277737885518792,1240.52001953125,1259.6550048828126,23.255224690454497,1,RELIANCE.NS
1215.0,1227.199951171875,1213.199951171875,1222.300048828125,10052824,7.300048828125,0.6008270640432098,1231.32001953125,1252.3700073242187,24.365482233502533,1,RELIANCE.NS
1222.300048828125,1233.550048828125,1221.0,1222.75,6734917,0.449951171875,0.03681184274731796,1226.810009765625,1246.160009765625,26.460944802307267,0,RELIANCE.NS
1224.25,1227.699951171875,1214.25,1216.550048828125,10016178,-7.699951171875,-0.6289525155707576,1219.47001953125,1239.99501953125,20.06237928043518,1,RELIANCE.NS
1218.300048828125,1227.9000244140625,1217.0,1221.050048828125,7000397,2.75,0.22572436097701934,1217.5900390625,1235.8100219726562,23.41358525858581,0,RELIANCE.NS
1216.4000244140625,1223.199951171875,1208.0999755859375,1210.699951171875,8818766,-5.7000732421875,-0.46860186844646057,1218.67001953125,1229.59501953125,24.276519559906745,1,RELIANCE.NS
1208.0,1219.0999755859375,1206.1500244140625,1215.449951171875,6405475,7.449951171875,0.616717812241308,1217.3,1224.310009765625,28.121014524544563,1,RELIANCE.NS
